date,fini_net,trust_net,dealer_net,futures_fini_long,futures_fini_short,futures_fini_net,pcr_oi,pcr_vol
2023-10-30,-6766241118.0,3806903213.0,-1190050962.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-31,-17296408829.0,4689835340.0,-5781568704.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-01,-6048768079.0,2452231315.0,-1294083513.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-02,15951133854.0,2712796727.0,2449241659.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-03,9084572661.0,3483442770.0,626789846.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-06,18526002153.0,1500428507.0,1379757101.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-07,1266166760.0,1315881992.0,358280594.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-08,3765584428.0,1410470969.0,617773848.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-09,-2008880633.0,589864072.0,-930577414.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-10,-7070577496.0,581512809.0,-3124150713.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-13,20357697935.0,471975851.0,1821745885.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-14,11580816042.0,601343696.0,4152901951.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-15,46542036261.0,-3646477647.0,621624090.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-16,19629643589.0,81712555.0,-1747051508.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-17,23689378421.0,-516227820.0,-2224181511.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-20,9121668993.0,563033396.0,-487724581.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-21,42147884877.0,-290630678.0,-1289695939.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-22,-7397392378.0,-143352372.0,-1931489352.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-23,1369016894.0,-929475479.0,-4064792203.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-24,3440371289.0,-470264474.0,-1250406773.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-27,-1815540238.0,-1412141496.0,-5823189861.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-28,20003349549.0,-1710105310.0,3064094163.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-29,9920348027.0,-89754895.0,-787482788.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-30,7963989263.0,-1901543140.0,-2646180718.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-01,1211434908.0,1082683191.0,-3591964085.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-04,-5294697056.0,-447700549.0,-3390716193.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-05,-10451805662.0,2029984.0,-6052997656.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-06,253077799.0,4421291650.0,-1021897128.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-07,-5159225335.0,833196654.0,-5573052665.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-08,15209543454.0,721200011.0,-3589796291.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-11,1187119014.0,-663991579.0,-3298905983.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-12,10294620326.0,2037796443.0,-1862628313.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-13,3467315803.0,4453448721.0,-4032366296.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-14,33822098956.0,4225266270.0,-3930594932.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-15,21170269161.0,-1164158047.0,-4842846482.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-18,736099535.0,-897538042.0,-7392802836.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-19,164916608.0,296993423.0,-7809248001.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-20,24624786177.0,-2720088428.0,-11289911715.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-21,-2768213761.0,-1830755289.0,-3275896692.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-22,6182976305.0,1916685293.0,-941324225.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-25,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-26,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-27,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-28,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-29,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-01,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-02,1047757503.0,189637635.0,-4448119903.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-03,-22805936956.0,3283754107.0,-9093621510.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-04,-3462812498.0,3262656753.0,-5247618223.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-05,-4229169162.0,5175816340.0,-4051471237.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-08,2396493714.0,2188287035.0,-5474233893.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-09,-584093367.0,3882101857.0,-7713284413.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-10,-3114730219.0,2420908691.0,-3191269085.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-11,3606211557.0,1332497962.0,-1353556992.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-12,2739131009.0,878458371.0,-4229820595.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-15,-9087642948.0,2194586352.0,-1852574412.0,48717.0,70485.0,-21768.0,1.0527,0.7484
2024-01-16,-45131241665.0,-26235190.0,-3387697195.0,48205.0,65453.0,-17248.0,1.0105,1.0322
2024-01-17,-78222916936.0,7174385368.0,1484638834.0,37896.0,52428.0,-14532.0,1.4301,1.3366
2024-01-18,-8733362263.0,3307837801.0,-2213815198.0,35651.0,49301.0,-13650.0,1.4192,0.97
2024-01-19,80797221602.0,4080122074.0,611632823.0,41546.0,44159.0,-2613.0,1.3058,0.9369
2024-01-22,36943669928.0,931703644.0,1945241248.0,37860.0,44714.0,-6854.0,1.303,0.9137
2024-01-23,9063241153.0,-1002162896.0,2391790586.0,40947.0,42394.0,-1447.0,1.198,0.8505
2024-01-24,1945485361.0,-2334200441.0,-503612098.0,39877.0,40360.0,-483.0,1.0588,1.0403
2024-01-25,28043388342.0,-750707755.0,661192774.0,43935.0,40547.0,3388.0,1.064,1.037
2024-01-26,5270702919.0,-1184956250.0,-3984640382.0,44162.0,39731.0,4431.0,1.0505,0.8909
2024-01-29,12775803525.0,1507671836.0,2631966529.0,45172.0,41797.0,3375.0,1.0443,1.2955
2024-01-30,1520977187.0,-1499064539.0,256875025.0,42133.0,41259.0,874.0,1.1317,0.9404
2024-01-31,-12446538146.0,-2193737575.0,-1737912539.0,40253.0,41779.0,-1526.0,1.0732,1.1142
2024-02-01,21987820279.0,-333385990.0,563477044.0,40052.0,43573.0,-3521.0,1.2088,1.041
2024-02-02,15166983082.0,-397116613.0,-111011257.0,38991.0,45127.0,-6136.0,1.2381,1.0277
2024-02-05,-6171955971.0,-2474335536.0,-4423167881.0,38219.0,43713.0,-5494.0,1.2149,1.0378
2024-02-06,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-07,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-08,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-09,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-12,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-13,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-14,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-15,56256612237.0,-1068439782.0,6407989768.0,44064.0,46717.0,-2653.0,1.1898,0.78
2024-02-16,3734496267.0,-2292205685.0,5331995865.0,42342.0,49045.0,-6703.0,1.2332,1.0883
2024-02-19,-10953785660.0,-424065656.0,1938016407.0,47254.0,50725.0,-3471.0,1.2251,1.2723
2024-02-20,6378379333.0,-1305731062.0,247536803.0,51463.0,48721.0,2742.0,1.1561,1.0979
2024-02-21,-13517785226.0,-174563113.0,3756846839.0,39203.0,36782.0,2421.0,0.9389,1.0521
2024-02-22,16481023810.0,-332754442.0,7868144833.0,38764.0,35679.0,3085.0,0.9077,1.0604
2024-02-23,30829119712.0,-2469677702.0,1876866150.0,38778.0,34632.0,4146.0,0.8995,1.0651
2024-02-26,5055665701.0,-3084098131.0,1578773497.0,41051.0,34900.0,6151.0,0.8633,1.0503
2024-02-27,-12183609615.0,-2560011309.0,-5225945425.0,39266.0,35467.0,3799.0,0.9726,1.1609
2024-02-28,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-29,3129707933.0,-828439651.0,5585680412.0,38077.0,34455.0,3622.0,1.0773,1.0427
2024-03-01,10270331583.0,106482499.0,-5163505623.0,34097.0,35590.0,-1493.0,1.0599,1.0681
2024-03-04,36878978338.0,7479020247.0,156904983.0,37873.0,33886.0,3987.0,1.0228,0.9414
2024-03-05,5857143564.0,2826250187.0,-1737304896.0,36859.0,33528.0,3331.0,1.0415,0.9304
2024-03-06,-1135530126.0,2611603982.0,-1615255043.0,36614.0,33281.0,3333.0,1.1222,0.8984
2024-03-07,11953421835.0,2819973892.0,-5656182360.0,35643.0,32588.0,3055.0,1.1303,0.9275
2024-03-08,43234969630.0,234502984.0,-2899333026.0,33868.0,35434.0,-1566.0,1.1539,0.9011
2024-03-11,-4607086993.0,2640693887.0,2682159963.0,31415.0,37972.0,-6557.0,1.2048,0.8751
2024-03-12,5811125888.0,780828523.0,9653941143.0,33196.0,41305.0,-8109.0,1.1848,1.0118
2024-03-13,6985113682.0,6525779824.0,-8718042638.0,31577.0,40709.0,-9132.0,1.2353,0.9625
2024-03-14,507855977.0,1387904649.0,-7022523001.0,34695.0,43293.0,-8598.0,1.2075,0.9628
2024-03-15,-11716307744.0,2089574058.0,-3993365894.0,35722.0,47420.0,-11698.0,1.203,0.936
2024-03-18,-8634560425.0,13206964623.0,392809841.0,36973.0,47377.0,-10404.0,1.1821,1.0207
2024-03-19,-21568799773.0,27893876494.0,-1369152873.0,36846.0,47822.0,-10976.0,1.2406,0.9259
2024-03-20,-26975893105.0,15842018380.0,-9813545272.0,31381.0,36169.0,-4788.0,1.2811,1.0319
2024-03-21,18364168063.0,11222002382.0,6144459638.0,35218.0,31086.0,4132.0,1.5494,1.0842
2024-03-22,2437201209.0,3600842447.0,1310470235.0,27557.0,32999.0,-5442.0,1.5534,0.8611
2024-03-25,-9264242194.0,2593797310.0,1050005825.0,27927.0,33113.0,-5186.0,1.3378,0.9619
2024-03-26,-5424924239.0,5655175623.0,-6094457664.0,28565.0,35041.0,-6476.0,1.2674,0.9612
2024-03-27,-6891064227.0,8707023383.0,1676513076.0,30377.0,33717.0,-3340.0,1.2251,0.8956
2024-03-28,-23762389939.0,23850596610.0,-260249904.0,31614.0,37343.0,-5729.0,1.2436,0.9674
2024-03-29,403500499.0,59944346921.0,-6129582426.0,33086.0,33840.0,-754.0,1.0478,0.8812
2024-04-01,-2622158164.0,2504344406.0,-2700032328.0,31147.0,35470.0,-4323.0,1.0876,1.0318
2024-04-02,7105343555.0,5067241749.0,-1688565856.0,36527.0,33215.0,3312.0,0.9319,1.0363
2024-04-03,-18189098047.0,2718566507.0,-2256336329.0,29520.0,36986.0,-7466.0,1.0293,1.1419
2024-04-04,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-04-05,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-04-08,-12366862551.0,3252603815.0,-1843316843.0,30242.0,36096.0,-5854.0,0.9518,1.0553
2024-04-09,20598689582.0,738790803.0,1799525694.0,37704.0,32540.0,5164.0,1.019,1.0537
2024-04-10,-257661142.0,-652950579.0,385880149.0,35077.0,36787.0,-1710.0,1.1478,1.0597
2024-04-11,-5198355836.0,-142444816.0,-1697077158.0,31607.0,44571.0,-12964.0,1.2929,1.0368
2024-04-12,-7467461216.0,802892978.0,-2355365773.0,31789.0,43798.0,-12009.0,1.2219,0.9626
2024-04-15,-27875336790.0,2755692761.0,-9803814360.0,30125.0,47928.0,-17803.0,1.255,0.9829
2024-04-16,-39494534254.0,1613397181.0,-20077570944.0,32980.0,51366.0,-18386.0,1.1368,0.9845
2024-04-17,-22215689641.0,1199187199.0,-5409680760.0,24880.0,42832.0,-17952.0,1.4004,1.0176
2024-04-18,-6659495769.0,1373316742.0,-680914061.0,24891.0,39591.0,-14700.0,1.3284,1.0075
2024-04-19,-85752714575.0,8304867605.0,-22390144867.0,21289.0,41066.0,-19777.0,1.1401,1.007
2024-04-22,-12953860420.0,7211578749.0,-5650120437.0,19216.0,35616.0,-16400.0,1.0558,1.0514
2024-04-23,1483708498.0,2969114599.0,-937997965.0,22071.0,34576.0,-12505.0,0.9877,0.9805
2024-04-24,29866770389.0,2468600214.0,7684506307.0,23526.0,36859.0,-13333.0,1.4896,0.8501
2024-04-25,-24632485532.0,3344232364.0,-2781158856.0,20704.0,37864.0,-17160.0,1.2368,0.9695
2024-04-26,20505160984.0,3430183750.0,3086528537.0,23378.0,37266.0,-13888.0,1.1286,1.0602
2024-04-29,34255586063.0,3980805325.0,4118696206.0,25304.0,40345.0,-15041.0,1.1146,1.1359
2024-04-30,2339640312.0,1855135260.0,-859540051.0,24376.0,38111.0,-13735.0,1.1334,1.0803
2024-05-01,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-05-02,-18100909786.0,5315421149.0,-2381555049.0,21007.0,38548.0,-17541.0,1.3011,1.1134
2024-05-03,16698099727.0,2095262758.0,-1405300996.0,20366.0,39823.0,-19457.0,1.2279,0.9801
2024-05-06,21663315574.0,4854925646.0,1138334943.0,23474.0,42232.0,-18758.0,1.2974,1.0709
2024-05-07,6994765149.0,4720030288.0,410415129.0,22214.0,41439.0,-19225.0,1.2932,1.0
2024-05-08,2387820046.0,2677967194.0,-245061274.0,23782.0,39385.0,-15603.0,1.3195,0.9614
2024-05-09,-20782452326.0,2514018248.0,-2481172706.0,22185.0,39401.0,-17216.0,1.2739,1.0743
2024-05-10,16603525916.0,6456525352.0,690655066.0,24387.0,39256.0,-14869.0,1.2335,1.0716
2024-05-13,15887471707.0,3418895577.0,-4839043084.0,26439.0,40956.0,-14517.0,1.2419,1.0112
2024-05-14,,,,27521.0,37565.0,-10044.0,1.2641,1.0154
2024-05-15,26693488983.0,2039529049.0,-149673203.0,25226.0,28707.0,-3481.0,1.2364,0.9048
2024-05-16,48378688782.0,-1049972039.0,4761001567.0,25563.0,34051.0,-8488.0,1.3043,1.0373
2024-05-17,1343091143.0,7242422647.0,804287269.0,25401.0,35049.0,-9648.0,1.3291,0.9562
2024-05-20,-6551090254.0,6269341773.0,1714010614.0,27123.0,36377.0,-9254.0,1.4014,1.02
2024-05-21,-3182449784.0,363275546.0,-1999009537.0,28549.0,36784.0,-8235.0,1.3108,0.9665
2024-05-22,32110683458.0,-222772837.0,3964438338.0,33971.0,39634.0,-5663.0,1.3763,0.8834
2024-05-23,16683529203.0,2903600695.0,-198048750.0,31634.0,40359.0,-8725.0,1.2524,0.9247
2024-05-24,6062207208.0,-1296897196.0,2596979684.0,32700.0,41102.0,-8402.0,1.2625,1.0329
2024-05-27,3397584790.0,2104162708.0,6917183756.0,33291.0,42588.0,-9297.0,1.4291,1.0991
2024-05-28,-2400415858.0,-1793456902.0,1926772056.0,33583.0,43743.0,-10160.0,1.4506,1.0812
2024-05-29,-27485559842.0,-379323056.0,-1109861093.0,31788.0,47253.0,-15465.0,1.4912,1.0286
2024-05-30,-43506840322.0,-1882507201.0,-7174784045.0,32711.0,47123.0,-14412.0,1.2764,0.9972
2024-05-31,-33018811098.0,86772515.0,-7609285620.0,36210.0,50269.0,-14059.0,1.4487,1.1143
2024-06-03,2901386919.0,3227814762.0,-1260325828.0,36324.0,53023.0,-16699.0,1.4715,1.0294
2024-06-04,-20282678872.0,7102567824.0,-12557035472.0,31942.0,51031.0,-19089.0,1.5016,1.0174
2024-06-05,-18732745254.0,7041180388.0,-6345226913.0,33794.0,50240.0,-16446.0,1.6471,1.0579
2024-06-06,21500242999.0,5909611093.0,-2919020382.0,35182.0,45710.0,-10528.0,1.4804,1.0887
2024-06-07,-9854815458.0,2974861182.0,-3242384086.0,34704.0,45310.0,-10606.0,1.5549,1.1162
2024-06-10,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-06-11,-33292279280.0,3816996443.0,-11033262274.0,29587.0,45437.0,-15850.0,1.5399,0.9675
2024-06-12,16817421899.0,1267402698.0,-2465669205.0,33007.0,44146.0,-11139.0,1.7857,0.9526
2024-06-13,32305370571.0,-352047727.0,1790220460.0,32985.0,46303.0,-13318.0,1.498,1.1157
2024-06-14,19927601608.0,337143749.0,2440640317.0,34494.0,47349.0,-12855.0,1.5159,1.1067
2024-06-17,-13544699347.0,3296866141.0,-3879616336.0,34943.0,48135.0,-13192.0,1.5788,1.2425
2024-06-18,18119583730.0,3080040427.0,-1602588968.0,37294.0,50232.0,-12938.0,1.5574,1.0537
2024-06-19,48547371425.0,4020564923.0,-3132693530.0,31922.0,43518.0,-11596.0,1.4795,0.8051
2024-06-20,22709515004.0,-792222751.0,9341789509.0,33023.0,49551.0,-16528.0,1.2706,1.1951
2024-06-21,-13792193144.0,-670285110.0,-879575451.0,31601.0,51749.0,-20148.0,1.2014,1.0571
2024-06-24,-45087762658.0,8508832130.0,-8527469139.0,29547.0,50694.0,-21147.0,1.1633,1.1443
2024-06-25,-9705292362.0,3290244208.0,-2573469146.0,29114.0,52227.0,-23113.0,1.2185,1.0854
2024-06-26,-7926849097.0,5927921627.0,1251590509.0,28735.0,54387.0,-25652.0,1.2287,1.0303
2024-06-27,-16131811503.0,2891211481.0,-3744646033.0,28227.0,52629.0,-24402.0,1.1869,1.0532
2024-06-28,9077026149.0,-775325751.0,721827213.0,29422.0,55931.0,-26509.0,1.2527,1.0789
2024-07-01,-6443882948.0,1763350988.0,423217780.0,30864.0,56808.0,-25944.0,1.1932,1.1127
2024-07-02,-24242594483.0,4755228778.0,-9985774072.0,30164.0,55139.0,-24975.0,1.2351,0.9951
2024-07-03,9423817050.0,7644364932.0,2757774418.0,29317.0,54777.0,-25460.0,1.2153,1.1105
2024-07-04,36334201075.0,4069640277.0,991961661.0,29853.0,55479.0,-25626.0,1.087,1.057
2024-07-05,-5535089168.0,1275448989.0,-4585897800.0,27560.0,56058.0,-28498.0,1.1485,1.0394
2024-07-08,-8220732155.0,1440109590.0,-7291642332.0,28109.0,57541.0,-29432.0,1.0522,1.0181
2024-07-09,-15717998958.0,4884931142.0,-8575953267.0,24335.0,59120.0,-34785.0,1.0986,0.9708
2024-07-10,-10846775163.0,3177463398.0,-414350973.0,24821.0,58449.0,-33628.0,1.1929,0.9129
2024-07-11,3214698848.0,1515929906.0,-2380505056.0,23678.0,58927.0,-35249.0,1.1099,1.0597
2024-07-12,-41655578110.0,6740058678.0,-15021380372.0,24467.0,64796.0,-40329.0,1.1947,0.8872
2024-07-15,-13159058396.0,5000282264.0,-10616873844.0,24346.0,60564.0,-36218.0,1.1634,0.9314
2024-07-16,-5278153470.0,7777900027.0,-9888954734.0,24334.0,61468.0,-37134.0,1.1689,0.9785
2024-07-17,-30381611855.0,4122093088.0,-15219778160.0,18890.0,53732.0,-34842.0,1.5672,1.0843
2024-07-18,-53351796061.0,9195616719.0,-8572493123.0,18237.0,61270.0,-43033.0,1.4663,0.9543
2024-07-19,-64358158801.0,6967445025.0,-15950090781.0,18832.0,56069.0,-37237.0,1.4504,0.8996
2024-07-22,-7753786811.0,9064131339.0,-6543510899.0,17956.0,58195.0,-40239.0,1.2836,0.8777
2024-07-23,12877482763.0,8354537072.0,-6501444656.0,20659.0,53484.0,-32825.0,1.0977,0.956
2024-07-24,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-07-25,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-07-26,-84417588290.0,8978283573.0,-20885412524.0,18517.0,55928.0,-37411.0,1.5874,1.1233
2024-07-29,-676990298.0,6635007006.0,-14115767042.0,18143.0,54440.0,-36297.0,1.1616,0.83
2024-07-30,-23607834670.0,9431852735.0,-7550035744.0,18307.0,57340.0,-39033.0,1.1746,0.8448
2024-07-31,-16457825465.0,6347901299.0,-5694474035.0,19315.0,56444.0,-37129.0,1.4147,0.9162
2024-08-01,18234408280.0,7628384271.0,-5371498969.0,19247.0,60589.0,-41342.0,1.2112,0.9895
2024-08-02,-94430564975.0,11269914004.0,-38014248107.0,18688.0,63788.0,-45100.0,1.1183,0.844
2024-08-05,-68774621949.0,17810097840.0,-52515230806.0,18818.0,58264.0,-39446.0,1.038,0.8147
2024-08-06,24771772421.0,13937511396.0,-11713106536.0,21454.0,56979.0,-35525.0,1.0887,0.6871
2024-08-07,-7795805122.0,10399938759.0,-1955130096.0,24475.0,56407.0,-31932.0,1.1862,0.9774
2024-08-08,-45209351236.0,7096035814.0,-11053806004.0,24700.0,56509.0,-31809.0,1.0931,0.8473
2024-08-09,25461193494.0,5039369048.0,-11299365601.0,25921.0,57927.0,-32006.0,0.9987,0.8733
2024-08-12,18766263858.0,8145578405.0,-8403085678.0,23616.0,58328.0,-34712.0,1.0,0.9265
2024-08-13,-4551149919.0,5311075574.0,-3879653196.0,23221.0,59115.0,-35894.0,1.0401,1.1213
2024-08-14,24881513902.0,4900303255.0,-7404541173.0,25718.0,58927.0,-33209.0,1.0256,1.066
2024-08-15,-691636459.0,-1994277117.0,-7562618173.0,26406.0,59558.0,-33152.0,1.0951,1.0197
2024-08-16,45340309574.0,5613986774.0,2755115555.0,26696.0,61648.0,-34952.0,1.0544,1.0285
2024-08-19,-3275443345.0,3318959100.0,-9563310090.0,27959.0,62614.0,-34655.0,1.1097,1.0461
2024-08-20,4757246052.0,2263010017.0,-8422615285.0,26344.0,61982.0,-35638.0,1.1622,0.9877
2024-08-21,-5021767692.0,449044046.0,-16509085267.0,19282.0,56283.0,-37001.0,1.4793,0.9893
2024-08-22,-6889484161.0,1532576649.0,-2971386542.0,21587.0,54677.0,-33090.0,1.2958,0.861
2024-08-23,-1950815102.0,3078861857.0,396617777.0,19671.0,54531.0,-34860.0,1.2988,0.892
2024-08-26,-5150399141.0,3007697020.0,-2929502506.0,20892.0,57881.0,-36989.0,1.1363,0.849
2024-08-27,-12796353515.0,4821148535.0,-1373563283.0,19479.0,56981.0,-37502.0,1.2499,0.8837
2024-08-28,-11546280695.0,2493023420.0,56897627.0,19696.0,56939.0,-37243.0,1.2919,0.9299
2024-08-29,-24142596279.0,3031633413.0,-3318930583.0,18526.0,55497.0,-36971.0,1.1099,0.8079
2024-08-30,-4739463391.0,4028453793.0,1169468949.0,19235.0,58789.0,-39554.0,1.1586,0.9473
2024-09-02,-12798199913.0,5098007456.0,-6867881489.0,20011.0,60463.0,-40452.0,1.097,0.8011
2024-09-03,-5971663488.0,5797650744.0,-5925936023.0,20736.0,57979.0,-37243.0,1.0582,0.833
2024-09-04,-100751844312.0,11483300370.0,-33973510637.0,18873.0,49790.0,-30917.0,1.1623,1.0197
2024-09-05,-25713841993.0,6704098046.0,-14946251158.0,21179.0,46848.0,-25669.0,0.9482,0.9175
2024-09-06,1195974712.0,5896193672.0,-7465538644.0,19885.0,47416.0,-27531.0,1.0009,1.0714
2024-09-09,-50123264824.0,8565591594.0,-11615654992.0,18504.0,46601.0,-28097.0,0.9958,1.0997
2024-09-10,-27012102327.0,2406102718.0,-7544000574.0,17832.0,44797.0,-26965.0,0.9751,0.9796
2024-09-11,-8514879212.0,6849871811.0,-4701586980.0,17981.0,45708.0,-27727.0,1.1034,1.1857
2024-09-12,36372607548.0,3856529176.0,7926666286.0,21256.0,51626.0,-30370.0,1.0539,1.0444
